id,season,batsman,bowler,innings,non_striker,replacements,bowled_over,batsman_team,player_out,fielder_caught_out,type_out,extras_wides,extras_legbyes,extras_noballs,extras_byes,extras_penalty,total_extras_runs,batsman_runs,total_runs
335988,2008,AC Gilchrist,GD McGrath,1st,JC Buttler,,0.1,Rajasthan Royals,0,0,0,0,1,0,0,0,1,0,1
335988,2008,AC Gilchrist,GD McGrath,1st,AM Rahane,,0.2,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,AC Gilchrist,GD McGrath,1st,AM Rahane,,0.3,Rajasthan Royals,0,0,0,0,0,0,0,0,0,4,4
335988,2008,Y Venugopal Rao,GD McGrath,1st,AM Rahane,,0.4,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,Y Venugopal Rao,GD McGrath,1st,AM Rahane,,0.5,Rajasthan Royals,0,0,0,0,0,0,0,0,0,6,6
335988,2008,Y Venugopal Rao,GD McGrath,1st,AM Rahane,,0.6,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,AC Gilchrist,Mohammad Asif,1st,JC Buttler,,1.1,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,AC Gilchrist,Mohammad Asif,1st,JC Buttler,,1.2,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,AC Gilchrist,Mohammad Asif,1st,JC Buttler,,1.3,Rajasthan Royals,0,0,0,0,0,0,0,0,0,4,4
335988,2008,AC Gilchrist,Mohammad Asif,1st,JC Buttler,,1.4,Rajasthan Royals,0,0,0,0,0,0,0,0,0,4,4
335988,2008,AC Gilchrist,Mohammad Asif,1st,JC Buttler,,1.5,Rajasthan Royals,0,0,0,5,0,0,0,0,5,0,5
335988,2008,AC Gilchrist,Mohammad Asif,1st,JC Buttler,,1.6,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,Y Venugopal Rao,GD McGrath,1st,JC Buttler,,1.7,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,Y Venugopal Rao,GD McGrath,1st,JC Buttler,,2.1,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,Y Venugopal Rao,GD McGrath,1st,JC Buttler,,2.2,Rajasthan Royals,0,0,0,0,0,0,0,0,0,4,4
335988,2008,Y Venugopal Rao,GD McGrath,1st,JC Buttler,,2.3,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,Y Venugopal Rao,GD McGrath,1st,AM Rahane,,2.4,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,Y Venugopal Rao,GD McGrath,1st,JC Buttler,,2.5,Rajasthan Royals,AM Rahane,0,lbw,0,0,0,0,0,0,0,0
335988,2008,VVS Laxman,Mohammad Asif,1st,JC Buttler,,2.6,Rajasthan Royals,0,0,0,0,0,0,0,0,0,4,4
335988,2008,VVS Laxman,Mohammad Asif,1st,SV Samson,,3.1,Rajasthan Royals,0,0,0,0,0,0,0,0,0,4,4
335988,2008,VVS Laxman,Mohammad Asif,1st,SV Samson,,3.2,Rajasthan Royals,0,0,0,0,0,0,0,0,0,4,4
335988,2008,VVS Laxman,Mohammad Asif,1st,SV Samson,,3.3,Rajasthan Royals,0,0,0,0,0,0,0,0,0,4,4
335988,2008,Y Venugopal Rao,Mohammad Asif,1st,SV Samson,,3.4,Rajasthan Royals,JC Buttler,AT Rayudu,caught,0,0,0,0,0,0,0,0
335988,2008,Y Venugopal Rao,Mohammad Asif,1st,SPD Smith,,3.5,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,VVS Laxman,GD McGrath,1st,SPD Smith,,3.6,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,Y Venugopal Rao,GD McGrath,1st,SPD Smith,,4.1,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,Y Venugopal Rao,GD McGrath,1st,SV Samson,,4.2,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,Y Venugopal Rao,GD McGrath,1st,SV Samson,,4.3,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,Y Venugopal Rao,GD McGrath,1st,SV Samson,,4.4,Rajasthan Royals,0,0,0,0,0,0,0,0,0,4,4
335988,2008,Y Venugopal Rao,GD McGrath,1st,SV Samson,,4.5,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,VVS Laxman,Mohammad Asif,1st,SV Samson,,4.6,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,A Symonds,Mohammad Asif,1st,SPD Smith,,5.1,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,A Symonds,Mohammad Asif,1st,SPD Smith,,5.2,Rajasthan Royals,SV Samson,DR Shorey (sub),caught,0,0,0,0,0,0,0,0
335988,2008,A Symonds,Mohammad Asif,1st,RA Tripathi,,5.3,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,A Symonds,Mohammad Asif,1st,SPD Smith,,5.4,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,A Symonds,Mohammad Asif,1st,SPD Smith,,5.5,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,Y Venugopal Rao,GD McGrath,1st,SPD Smith,,5.6,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,A Symonds,GD McGrath,1st,RA Tripathi,,6.1,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,A Symonds,GD McGrath,1st,SPD Smith,,6.2,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,A Symonds,GD McGrath,1st,RA Tripathi,,6.3,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,A Symonds,GD McGrath,1st,RA Tripathi,,6.4,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,A Symonds,GD McGrath,1st,RA Tripathi,,6.5,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,Y Venugopal Rao,MF Maharoof,1st,SPD Smith,,6.6,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,A Symonds,MF Maharoof,1st,SPD Smith,,7.1,Rajasthan Royals,0,0,0,0,0,0,0,0,0,2,2
335988,2008,Y Venugopal Rao,MF Maharoof,1st,SPD Smith,,7.2,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,Y Venugopal Rao,MF Maharoof,1st,SPD Smith,,7.3,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,Y Venugopal Rao,MF Maharoof,1st,RA Tripathi,,7.4,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,Y Venugopal Rao,MF Maharoof,1st,SPD Smith,,7.5,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,RG Sharma,VY Mahesh,1st,RA Tripathi,,7.6,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,RG Sharma,VY Mahesh,1st,RA Tripathi,,8.1,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,RG Sharma,VY Mahesh,1st,RA Tripathi,,8.2,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,A Symonds,VY Mahesh,1st,SPD Smith,,8.3,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,RG Sharma,VY Mahesh,1st,SPD Smith,,8.4,Rajasthan Royals,0,0,0,0,0,0,0,0,0,4,4
335988,2008,RG Sharma,VY Mahesh,1st,SPD Smith,,8.5,Rajasthan Royals,RA Tripathi,KM Jadhav,caught,0,0,0,0,0,0,0,0
335988,2008,RG Sharma,MF Maharoof,1st,SPD Smith,,8.6,Rajasthan Royals,0,0,0,0,0,0,0,0,0,2,2
335988,2008,RG Sharma,MF Maharoof,1st,BA Stokes,,9.1,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,A Symonds,MF Maharoof,1st,BA Stokes,,9.2,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,Shahid Afridi,MF Maharoof,1st,BA Stokes,,9.3,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,Shahid Afridi,MF Maharoof,1st,SPD Smith,,9.4,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,Shahid Afridi,MF Maharoof,1st,SPD Smith,,9.5,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,Shahid Afridi,MF Maharoof,1st,BA Stokes,,9.6,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,RG Sharma,VY Mahesh,1st,BA Stokes,,10.1,Rajasthan Royals,0,0,0,0,0,0,0,0,0,2,2
335988,2008,RG Sharma,VY Mahesh,1st,BA Stokes,,10.2,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,RG Sharma,VY Mahesh,1st,SPD Smith,,10.3,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,RG Sharma,VY Mahesh,1st,BA Stokes,,10.4,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,RG Sharma,VY Mahesh,1st,BA Stokes,,10.5,Rajasthan Royals,SPD Smith,AT Rayudu,caught,0,0,0,0,0,0,0,0
335988,2008,RG Sharma,VY Mahesh,1st,BA Stokes,,10.6,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,RG Sharma,MF Maharoof,1st,BA Stokes,,11.1,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,RG Sharma,MF Maharoof,1st,R Parag,,11.2,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,RG Sharma,MF Maharoof,1st,BA Stokes,,11.3,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,Shahid Afridi,MF Maharoof,1st,R Parag,,11.4,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,RG Sharma,MF Maharoof,1st,BA Stokes,,11.5,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,Shahid Afridi,MF Maharoof,1st,R Parag,,11.6,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,Shahid Afridi,R Bhatia,1st,R Parag,,12.1,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,SB Bangar,R Bhatia,1st,BA Stokes,,12.2,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,SB Bangar,R Bhatia,1st,R Parag,,12.3,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,SB Bangar,R Bhatia,1st,R Parag,,12.4,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,RG Sharma,R Bhatia,1st,R Parag,,12.5,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,SB Bangar,R Bhatia,1st,BA Stokes,,12.6,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,RG Sharma,VY Mahesh,1st,BA Stokes,,13.1,Rajasthan Royals,0,0,0,0,0,0,0,0,0,4,4
335988,2008,SB Bangar,VY Mahesh,1st,BA Stokes,,13.2,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,RG Sharma,VY Mahesh,1st,BA Stokes,,13.3,Rajasthan Royals,0,0,0,0,0,0,0,0,0,4,4
335988,2008,SB Bangar,VY Mahesh,1st,BA Stokes,,13.4,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,RG Sharma,VY Mahesh,1st,BA Stokes,,13.5,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,SB Bangar,VY Mahesh,1st,R Parag,,13.6,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,SB Bangar,R Bhatia,1st,BA Stokes,,14.1,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,RG Sharma,R Bhatia,1st,R Parag,,14.2,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,SB Bangar,R Bhatia,1st,R Parag,,14.3,Rajasthan Royals,0,0,0,1,0,0,0,0,1,0,1
335988,2008,RG Sharma,R Bhatia,1st,R Parag,,14.4,Rajasthan Royals,0,0,0,0,0,0,0,0,0,2,2
335988,2008,RG Sharma,R Bhatia,1st,R Parag,,14.5,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,SB Bangar,R Bhatia,1st,BA Stokes,,14.6,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,SB Bangar,Mohammad Asif,1st,BA Stokes,,14.7,Rajasthan Royals,R Parag,MS Dhoni,caught,0,0,0,0,0,0,0,0
335988,2008,SB Bangar,Mohammad Asif,1st,JC Archer,,15.1,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,RG Sharma,Mohammad Asif,1st,BA Stokes,,15.2,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,RG Sharma,Mohammad Asif,1st,JC Archer,,15.3,Rajasthan Royals,0,0,0,0,0,0,0,0,0,4,4
335988,2008,SB Bangar,Mohammad Asif,1st,JC Archer,,15.4,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,RG Sharma,Mohammad Asif,1st,BA Stokes,,15.5,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,SB Bangar,R Bhatia,1st,JC Archer,,15.6,Rajasthan Royals,0,0,0,0,0,0,0,0,0,2,2
335988,2008,AS Yadav,R Bhatia,1st,BA Stokes,,16.1,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,RG Sharma,R Bhatia,1st,BA Stokes,,16.2,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,RG Sharma,R Bhatia,1st,JC Archer,,16.3,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,RG Sharma,R Bhatia,1st,BA Stokes,,16.4,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,AS Yadav,R Bhatia,1st,JC Archer,,16.5,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,RG Sharma,MF Maharoof,1st,BA Stokes,,16.6,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0
335988,2008,RG Sharma,MF Maharoof,1st,JC Archer,,17.1,Rajasthan Royals,0,0,0,0,0,0,0,0,0,2,2
335988,2008,RG Sharma,MF Maharoof,1st,JC Archer,,17.2,Rajasthan Royals,0,0,0,0,0,0,0,0,0,2,2
335988,2008,RG Sharma,MF Maharoof,1st,JC Archer,,17.3,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,RG Sharma,MF Maharoof,1st,BA Stokes,,17.4,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,RG Sharma,MF Maharoof,1st,JC Archer,,17.5,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,AS Yadav,R Bhatia,1st,BA Stokes,,17.6,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,AS Yadav,R Bhatia,1st,BA Stokes,,18.1,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,AS Yadav,R Bhatia,1st,JC Archer,,18.2,Rajasthan Royals,BA Stokes,0,bowled,0,0,0,0,0,0,0,0
335988,2008,RG Sharma,R Bhatia,1st,JC Archer,,18.3,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,WPUJC Vaas,R Bhatia,1st,S Gopal,,18.4,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,AS Yadav,R Bhatia,1st,JC Archer,,18.5,Rajasthan Royals,0,0,0,0,0,0,0,0,0,4,4
335988,2008,WPUJC Vaas,VY Mahesh,1st,JC Archer,,18.6,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,AS Yadav,VY Mahesh,1st,JC Archer,,19.1,Rajasthan Royals,0,0,0,0,0,0,0,0,0,2,2
335988,2008,WPUJC Vaas,VY Mahesh,1st,JC Archer,,19.2,Rajasthan Royals,0,0,0,0,0,0,0,0,0,4,4
335988,2008,RP Singh,VY Mahesh,1st,JC Archer,,19.3,Rajasthan Royals,0,0,0,0,0,0,0,0,0,6,6
335988,2008,WPUJC Vaas,VY Mahesh,1st,JC Archer,,19.4,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335988,2008,WPUJC Vaas,VY Mahesh,1st,S Gopal,,19.5,Rajasthan Royals,0,0,0,0,0,0,0,0,0,4,4
335988,2008,WPUJC Vaas,VY Mahesh,1st,S Gopal,,19.6,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,1
335998,2008,P Kumar,GD McGrath,2nd,G Gambhir,,0.1,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,P Kumar,GD McGrath,2nd,G Gambhir,,0.2,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,P Kumar,GD McGrath,2nd,G Gambhir,,0.3,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,P Kumar,GD McGrath,2nd,G Gambhir,,0.4,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,P Kumar,GD McGrath,2nd,G Gambhir,,0.5,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,4,4
335998,2008,LRPL Taylor,GD McGrath,2nd,G Gambhir,,0.6,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,LRPL Taylor,Mohammad Asif,2nd,JH Kallis,,1.1,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,LRPL Taylor,Mohammad Asif,2nd,G Gambhir,,1.2,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,LRPL Taylor,Mohammad Asif,2nd,G Gambhir,,1.3,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,LRPL Taylor,Mohammad Asif,2nd,G Gambhir,,1.4,Kolkata Knight Riders,0,0,0,0,3,0,0,0,3,0,3
335998,2008,W Jaffer,Mohammad Asif,2nd,JH Kallis,,1.5,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,LRPL Taylor,Mohammad Asif,2nd,JH Kallis,,1.6,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,4,4
335998,2008,W Jaffer,GD McGrath,2nd,G Gambhir,,2.1,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,4,4
335998,2008,LRPL Taylor,GD McGrath,2nd,G Gambhir,,2.2,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,W Jaffer,GD McGrath,2nd,G Gambhir,,2.3,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,4,4
335998,2008,LRPL Taylor,GD McGrath,2nd,G Gambhir,,2.4,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,LRPL Taylor,GD McGrath,2nd,G Gambhir,,2.5,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,W Jaffer,GD McGrath,2nd,G Gambhir,,2.6,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,LRPL Taylor,Mohammad Asif,2nd,JH Kallis,,3.1,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,4,4
335998,2008,LRPL Taylor,Mohammad Asif,2nd,JH Kallis,,3.2,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,LRPL Taylor,Mohammad Asif,2nd,JH Kallis,,3.3,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,4,4
335998,2008,LRPL Taylor,Mohammad Asif,2nd,JH Kallis,,3.4,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,6,6
335998,2008,W Jaffer,Mohammad Asif,2nd,JH Kallis,,3.5,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,W Jaffer,Mohammad Asif,2nd,G Gambhir,,3.6,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,LRPL Taylor,GD McGrath,2nd,JH Kallis,,4.1,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,4,4
335998,2008,LRPL Taylor,GD McGrath,2nd,JH Kallis,,4.2,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,4,4
335998,2008,W Jaffer,GD McGrath,2nd,JH Kallis,,4.3,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,JH Kallis,GD McGrath,2nd,G Gambhir,,4.4,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,W Jaffer,GD McGrath,2nd,JH Kallis,,4.5,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,W Jaffer,GD McGrath,2nd,G Gambhir,,4.6,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,R Dravid,VY Mahesh,2nd,G Gambhir,,5.1,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,6,6
335998,2008,R Dravid,VY Mahesh,2nd,G Gambhir,,5.2,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,JH Kallis,VY Mahesh,2nd,JH Kallis,,5.3,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,JH Kallis,VY Mahesh,2nd,JH Kallis,,5.4,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,JH Kallis,VY Mahesh,2nd,G Gambhir,,5.5,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,R Dravid,VY Mahesh,2nd,JH Kallis,,5.6,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,4,4
335998,2008,R Dravid,DL Vettori,2nd,G Gambhir,,6.1,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,JH Kallis,DL Vettori,2nd,G Gambhir,,6.2,Kolkata Knight Riders,JH Kallis,AB de Villiers,caught,0,0,0,0,0,0,0,0
335998,2008,JH Kallis,DL Vettori,2nd,G Gambhir,,6.3,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,R Dravid,DL Vettori,2nd,G Gambhir,,6.4,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,R Dravid,DL Vettori,2nd,MS Bisla,,6.5,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,JH Kallis,DL Vettori,2nd,G Gambhir,,6.6,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,JH Kallis,VY Mahesh,2nd,G Gambhir,,7.1,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,6,6
335998,2008,JH Kallis,VY Mahesh,2nd,G Gambhir,,7.2,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,R Dravid,VY Mahesh,2nd,G Gambhir,,7.3,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,JH Kallis,VY Mahesh,2nd,MS Bisla,,7.4,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,R Dravid,VY Mahesh,2nd,G Gambhir,,7.5,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,4,4
335998,2008,JH Kallis,VY Mahesh,2nd,G Gambhir,,7.6,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,R Dravid,VY Mahesh,2nd,G Gambhir,,8.1,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,JH Kallis,DL Vettori,2nd,MS Bisla,,8.2,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,R Dravid,DL Vettori,2nd,G Gambhir,,8.3,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,R Dravid,DL Vettori,2nd,G Gambhir,,8.4,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,2,2
335998,2008,R Dravid,DL Vettori,2nd,G Gambhir,,8.5,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,4,4
335998,2008,R Dravid,DL Vettori,2nd,G Gambhir,,8.6,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,R Dravid,DL Vettori,2nd,MS Bisla,,9.1,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,R Dravid,VY Mahesh,2nd,MS Bisla,,9.2,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,4,4
335998,2008,JH Kallis,VY Mahesh,2nd,MS Bisla,,9.3,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,JH Kallis,VY Mahesh,2nd,G Gambhir,,9.4,Kolkata Knight Riders,0,0,0,0,1,0,0,0,1,0,1
335998,2008,R Dravid,VY Mahesh,2nd,MS Bisla,,9.5,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,JH Kallis,VY Mahesh,2nd,G Gambhir,,9.6,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,R Dravid,VY Mahesh,2nd,G Gambhir,,10.1,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,JH Kallis,R Bhatia,2nd,MS Bisla,,10.2,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,R Dravid,R Bhatia,2nd,G Gambhir,,10.3,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,6,6
335998,2008,R Dravid,R Bhatia,2nd,G Gambhir,,10.4,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,R Dravid,R Bhatia,2nd,G Gambhir,,10.5,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,2,2
335998,2008,JH Kallis,R Bhatia,2nd,G Gambhir,,10.6,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,JH Kallis,R Bhatia,2nd,G Gambhir,,11.1,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,R Dravid,Shoaib Malik,2nd,G Gambhir,,11.2,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,6,6
335998,2008,JH Kallis,Shoaib Malik,2nd,G Gambhir,,11.3,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,JH Kallis,Shoaib Malik,2nd,MS Bisla,,11.4,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,R Dravid,Shoaib Malik,2nd,G Gambhir,,11.5,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,2,2
335998,2008,R Dravid,Shoaib Malik,2nd,G Gambhir,,11.6,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,2,2
335998,2008,JH Kallis,Shoaib Malik,2nd,MS Bisla,,12.1,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,JH Kallis,Mohammad Asif,2nd,G Gambhir,,12.2,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
335998,2008,R Dravid,Mohammad Asif,2nd,MS Bisla,,12.3,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0
335998,2008,JH Kallis,Mohammad Asif,2nd,MS Bisla,,12.4,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,1
